datetime,text,status
2017-11-05T12:52:00Z,"Paket internet 1 GB, Rp 5rb, berlaku 1 hari. Kirim D1 ke 929 sd 07/11/17.",spam
2017-11-05T13:25:00Z,"iRing keren cuman buat km, Rizki Ridho DAcademy-Terlanjur Sakit (DM17),Rp.0,1/3hr prpnjngan Rp.3190 dengan hnya bls YA lho!",spam
2017-11-05T16:32:00Z,"Ayo dengarkan lagu Despacito dari Justin Bieber di Spotify Premium. Daftar dan berlangganan dengan pulsa IM3 Ooredoo, klik bit.ly/spot1a SPI2",spam
2017-11-06T08:50:00Z,Saya sudahdi depan lobby,ham
2017-11-06T10:30:00Z,Transaksi mudah dgn Go Mobile di tanganmu! Update sekarang di AppStore/GooglePlay. CIMB Niaga tdk prnh meminta user ID/passcode/PIN dgn alasan apapun.Info 14041,ham
2017-11-06T11:27:00Z,Hanya di aplikasi myIM3 Pkt Kuota Aplikasi mulai dr Rp1.500.Pilih aplikasi yg sering kamu gunakan & rasakan hematnya.Ayo download di http://bit.ly/myim3apq,spam
2017-11-07T21:04:00Z,Sekarang sudah di ariobimo,ham
2017-11-07T21:04:00Z,Bpk jln dari gas station ke ariobimo,ham
2017-11-09T16:34:00Z,"Pelanggan 085722688068, Kamu dapat 1 Pesan Chat + Raih BONUS PULSA. Hubungi *606*8# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *606*8# skrg",spam
2017-11-10T13:52:00Z,Kamu tetap bisa menikmati BONUS Nelpon & SMS Sepuasnya dgn tarif terjangkau disaat pulsa di bawah ketentuan pulsa minimum. Info:http://im3.do/dV CPI2,spam
2017-11-10T20:04:00Z,Transaksi mudah dengan Go Mobile! Yuk login & dapatkan bonus pulsa 25 ribu! Ikuti langkah mudahnya branchlessbanking.cimbniaga.co.id/satu-perangkat S&K:14041,ham
2017-11-11T00:17:00Z,Sisa kuota bonus 4G kamu 265 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-11-11T12:38:00Z,Sisa kuota bonus 4G kamu 98 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-11-12T00:03:00Z,Sisa kuota bonus 4G kamu 93 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-11-12T02:25:00Z,"Untuk internetan lebih nyaman, gunakan jaringan4G IndosatOoredoo. Akses APPS & YouTube SEPUASNYA, BONUS KUOTA, serta DataRollover dgn Freedom Combo. Info *123#",spam
2017-11-12T07:03:00Z,"Kamu berada di jaringan 4G, trs internetan dgn Kuota4G. Nikmati akses APPS & YouTube SEPUASNYA, BONUS KUOTA, serta Data Rollover dgn Freedom Combo. Info *123#",spam
2017-11-13T00:49:00Z,Sisa kuota bonus 4G kamu 65 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-11-13T09:41:00Z,Gojek mau jemput,ham
2017-11-13T09:42:00Z,Oke,ham
2017-11-13T09:42:00Z,"oke, saya di halte duren tiga ya pak yg ke arah mampang",ham
2017-11-13T17:30:00Z,"Dapatkan cashback s.d Rp50rb di Pepper Lunch, 
 Bakerzin,Raffel's Sandwich atau cashback s.d Rp100rb di 
 Inul Vizta jika bayar pakai PayPro.Info @indosa",spam
2017-11-13T17:35:00Z,tcare PAI12,spam
2017-11-13T21:43:00Z,Sisa kuota bonus 4G kamu 47 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-11-14T00:50:00Z,Sisa kuota bonus 4G kamu 39 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-11-14T08:53:00Z,"Selamat pagi, posisi dimananya ya? Gojek",spam
2017-11-14T08:58:00Z,Saya sudah didepan tower a ya,ham
2017-11-14T12:43:00Z,ok sy k lokasi,ham
2017-11-14T12:46:00Z,pak nanti di misscall saja ya nanti saya turun,ham
2017-11-14T12:48:00Z,sy sdh d loby mks,ham
2017-11-14T19:10:00Z,Sisa kuota bonus 4G kamu 9 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc,spam
2017-11-14T19:28:00Z,Kuota BONUS 4G Kamu habis. Terus nikmati internetan di jaringan Indosat Ooredoo  dengan kuota lainnya.Cek Kuota *123# atau http://im3.do/mc,spam
2017-11-14T19:50:00Z,"Sisa kuota Kuota Utama : 2.0 GB, Kuota Malam: 4.8 GB, Kuota Aplikasi: 1.2 GB. Beli Extra Kuota/upgrade Fredoom Combo di *123#  atau http://im3.do/mc",ham
2017-11-14T19:50:00Z,usage,ham
2017-11-15T11:38:00Z,"Trm ksh Anda sdh internetan dgn IndosatOoredoo. Brdasar pngalamn Anda,sberapa puas Anda thdp kualitas internet kami? Balas R1 sd R5 (R5= Sgt puas). FREE",spam
2017-11-15T11:38:00Z,R1,spam
2017-11-15T11:39:00Z,Maaf atas ketidakpuasan Anda.Hal apa yg bs mningkatkn kepuasan Anda? J1-Proses isi ulang lbh cepat J2-Konfirmasi lbh cepat Ktk J1/J2.FREE,spam
2017-11-15T15:12:00Z,"BARU! INTERNET MANIA, BONUS hingga 20GB+YouTube SEPUASNYA disemua jaringan! Ini Baru Internetan Seru! BURUAN kesempatan TERBATAS! klik http://im3.do/bn1114 MAI1",spam
2017-11-15T21:59:00Z,"BARU! INTERNET MANIA, BONUS hingga 20GB+YouTube SEPUASNYA disemua jaringan! Ini Baru Internetan Seru! BURUAN kesempatan TERBATAS! klik http://im3.do/bn1114 MAI1",spam
2017-11-16T08:45:00Z,"Sisa kuota Kuota Utama : 2.0 GB, Kuota Malam: 4.8 GB, Kuota Aplikasi: 879.8 MB. Beli Extra Kuota/upgrade Fredoom Combo di *123#  atau http://im3.do/mc",ham
2017-11-16T08:45:00Z,usage,ham
2017-11-16T11:16:00Z,"Pelanggan 085722688068, kamu dapat 1 pesan & video seru. Hub *323*6# utk baca pesan. Pesan akan dihapus dalam 5 menit, hub *323*6# skrng.",spam
2017-11-16T11:27:00Z,Ayo klaim saldo PayPro Rp22.500 kamu untuk beli pulsa lagi. Registrasi dan download aplikasi PayPro di http://bit.ly/2yBmkJp. Info: http://im3.do/PayPro PAI14,spam
2017-11-16T12:27:00Z,Your Grab Activation Code (GAC) is 0348,ham
2017-11-16T13:48:00Z,"Ayo diaktifkan iRing KERENnya, Shah Rukh Khan-Kuch Kuch Hota Hai (SRK) Rp.0,1/3hr prpnjngan Rp.3190 hnya dgn balas YA!",spam
2017-11-17T09:28:00Z,"Nelp ke Malaysia, SG, HK,China,AS,Thai,Brunei,Korsel, &India dgn FlatCall 01016 hny Rp4rb & dpt Bonus Berlipat. Tkn 01016+Kode Negara+No telp. Info *122*2# PAI1",spam
2017-11-17T13:40:00Z,LAPER? Pakai PAYPRO tiap hr Rabu di McDonalds. Dapet DISKON hingga 25rb!cukup dgn *123*4# atau aplikasi myIM3 http://im3.do/ipp1115 MAI1,spam
2017-11-19T13:34:00Z,"awas ketinggalan iRing Radja-Syukur (2), Rp.0,1/3hr prpnjngan Rp.3190 .Lngsung bls YA aja ya!",spam
2017-11-19T14:54:00Z,"Tokopedia - 787546 adalah kode verifikasi untuk tambah akun bank. PENTING: Mohon tidak menyebarkan kode ke orang lain atau pihak Tokopedia, demi keamanan akun.",ham
2017-11-19T15:15:00Z,Mi Account verification code: 6994. This OTP expires in 5 minutes.,ham
2017-11-19T22:41:00Z,"Sisa kuota Kuota Utama : 1.9 GB, Kuota Malam: 4.8 GB, Kuota Aplikasi: 8.7 MB. Beli Extra Kuota/upgrade Fredoom Combo di *123#  atau http://im3.do/mc",ham
2017-11-19T22:41:00Z,usage,ham
2017-11-19T23:34:00Z,Uber: Anda mendapatkan potongan Rp 5000. untuk 10 perjalanan uberMOTOR Anda. Ayo pesan Uber-mu sekarang! http://t.uber.com/nguber,spam
2017-11-20T08:46:00Z,Posisi d mana mba,ham
2017-11-20T08:46:00Z,saya di aspen residence apartemen nanti masuk ke lobi tower A aja ya,ham
2017-11-20T08:47:00Z,"Untuk internetan lebih nyaman, gunakan jaringan4G IndosatOoredoo. Akses APPS & YouTube SEPUASNYA, BONUS KUOTA, serta DataRollover dgn Freedom Combo. Info *123#",spam
2017-11-20T09:05:00Z,"Saya jemput nya di belakang rumah sakit apa yang di lobby
Gojek",ham
2017-11-20T13:27:00Z,"Nelp ke Malaysia, SG, HK,China,AS,Thai,Brunei,Korsel, &India dgn FlatCall 01016 hny Rp4rb & dpt Bonus Berlipat. Tkn 01016+Kode Negara+No telp. Info *122*2# PAI2",spam
2017-11-20T13:41:00Z,"iRing keren cuman buat km, Nilam Gamma1 & Danang-PANAH ASMARA,Rp.0,1/3hr prpnjngan Rp.3190 dengan hnya bls YA lho!",spam
2017-11-20T18:44:00Z,"Kamu berada di jaringan 4G, trs internetan dgn Kuota4G. Nikmati akses APPS & YouTube SEPUASNYA, BONUS KUOTA, serta Data Rollover dgn Freedom Combo. Info *123#",spam
2017-11-20T22:11:00Z,Harap masukkan 8544 di LINE dalam 30 menit.,ham
2017-11-21T08:54:00Z,"pak saya di apartemen aspen residence, nanti masuk aja ya ke 😘😘",ham
2017-11-21T08:56:00Z,Sya udh di depan loby mbak,ham
2017-11-21T09:21:00Z,(CITITRANS)CT: Pesanan anda tujuan Fatmawati-Dipati Ukur pd 2017-11-25 07:15:00 dgn no kursi 3 tercatat dgn kode booking BOAP17112229143,ham
2017-11-21T13:47:00Z,Harap masukkan 3753 di LINE dalam 30 menit.,ham
2017-11-21T14:05:00Z,"Anda mendapatkan PROMO iRing Cita Citata-Bahagia itu sederhana (CER17) Rp 1100,1/3hr (trf berlangganan). Balas YA untuk aktifkan iRing",spam
2017-11-21T14:58:00Z,Harap masukkan 0403 di LINE dalam 30 menit.,ham
2017-11-21T16:13:00Z,Ayo berlangganan & nonton film di Netflix dari hp dengan pulsa IM3 Ooredoo. Download klik bit.ly/Ntflx1 SPI1,spam
2017-11-22T09:31:00Z,"bapak,pang
isiankeun pulsa
nu 10 rebu penting
085281210944
",ham
2017-11-22T10:19:00Z,"pak, saya di aspen residence tower A, nanti masuk aja ke lobinya ya",ham
2017-11-22T10:22:00Z,saya sudah d loby.tks,ham
2017-11-22T10:56:00Z,"Terima Kasih tlh Setia Menggunakan IM3.Promo Baru IM3,Berapapun Pulsamu bs BEBAS Nelp Kapanpun Ke Semua No IM3.Tetap Pakai IM3&Tunggu Bonus Special dr Kami CVI1",spam
2017-11-22T20:04:00Z,LAPER? Pakai PAYPRO tiap hr Rabu di McDonalds. Dapet DISKON hingga 25rb!cukup dgn *123*4# atau aplikasi myIM3 http://im3.do/ipp1122 MAI1,spam
2017-11-23T13:26:00Z,"BARU! INTERNET MANIA, BONUS hingga 20GB+YouTube SEPUASNYA disemua jaringan! Ini Baru Internetan Seru! BURUAN kesempatan TERBATAS! klik http://im3.do/bn1124 MAI1",spam
2017-11-24T09:02:00Z,(CITITRANS)CT: Pesanan anda tujuan Dipati Ukur-Fatmawati pd 2017-11-26 12:15:00 dgn no kursi 8 tercatat dgn kode booking BOAP17112238478,ham
2017-11-24T10:51:00Z,Saya udah di depan loby bu,ham
2017-11-24T14:10:00Z,"Selamat.No anda
Terpilih sebagai
Pemenang ke.2
Dr.PT.M-TRONIK
BERKAT Isi ulang
PULSA Anda.2017
No.PIN;25e477r
U/Info lanjut klik
www.undianresmimtronik.ga",spam
2017-11-24T14:47:00Z,"Weekend ini asiknya main games bareng teman! Ayo pilih games yang mau kamu mainkan dengan teman-mu, tekan *123*6# SPI2",spam
2017-11-24T18:09:00Z,"Lebih hemat beli paket Freedom Combo 12GB di aplikasi myIM3, hanya Rp50ribu. Ayo download aplikasi myIM3 sekarang, klik http://bit.ly/myim3frm",spam
2017-11-24T19:27:00Z,LAPER? Pakai PAYPRO tiap hr Rabu di McDonalds. Dapet DISKON hingga 25rb!cukup dgn *123*4# atau aplikasi myIM3 http://im3.do/ipp1128 MAI1,spam
2017-11-25T05:33:00Z,(CITITRANS)CT: Pesanan anda tujuan Fatmawati-Dipati Ukur pd 2017-11-25 05:45:00 dgn no kursi Ä3Ñ tercatat dgn kode booking BOFT1711251511562831241400,ham
2017-11-25T09:46:00Z,Terimakasih tlh setia menggunakan IM3.Kini km BEBAS nelp kapanpun ke semua IM3 meskipun pulsa kurang dr 5rb.Pakai terus IM3mu & tunggu kejutannya #IM3LuvU CVI8,spam
2017-11-25T10:38:00Z,"Sisa kuota 299 MB. Beli Extra Kuota/Upgrade FreedomCombo, nikmati akses APPS & YouTube SEPUASNYA serta DataRollover. Kelebihan pakai kena trf perKB. Info *123#",spam
2017-11-25T20:37:00Z,"Ayo diaktifkan iRing KERENnya, Via Vallen-Selingkuh (DM17) Rp.0,1/3hr prpnjngan Rp.3190 hnya dgn balas YA!",spam
2017-11-26T12:07:00Z,"Sisa kuota 151 MB. Beli Extra Kuota/Upgrade FreedomCombo, nikmati akses APPS & YouTube SEPUASNYA serta DataRollover. Kelebihan pakai kena trf perKB. Info *123#",spam
2017-11-26T12:30:00Z,"Sisa kuota 98 MB. Beli Extra Kuota/Upgrade FreedomCombo, nikmati akses APPS & YouTube SEPUASNYA serta DataRollover. Kelebihan pakai kena trf perKB. Info *123#",spam
2017-11-26T14:38:00Z,Pulsamu <Rp500.Mau PULSA SOS 10000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp10000 & BeaJasa Rp3000 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#,spam
2017-11-26T16:02:00Z,Mba sy depan citos,ham
2017-11-26T16:09:00Z,"Sisa kuota 8 MB. Beli Extra Kuota/Upgrade FreedomCombo, nikmati akses APPS & YouTube SEPUASNYA serta DataRollover. Kelebihan pakai kena trf perKB. Info *123#",spam
2017-11-26T19:39:00Z,"Kuota internet habis, pemakaian pakai trf perKB. Beli Extra/Upgrade FreedomCombo, nikmati akses Apps SEPUASNYA, BONUS KUOTA dan Data Rollover. Info im3.do/mc",spam
2017-11-26T21:22:00Z,"iRing keren cuman buat km, Nella Kharisma ft Monata-Konco Mesra (AT17),Rp.0,1/3hr prpnjngan Rp.3190 dengan hnya bls YA lho!",spam
2017-11-27T06:53:00Z,Pkt Freedom Xl 30 hari Rp149rb dengan kuota 8GB + 12GB (4G) + nelpon sepuasnya ke sesama Indosat Ooredoo. Ketik C4 ke 929 sd 29/11/17,spam
2017-11-27T09:34:00Z,Sisa kuota Kuota Malam: 4.6 GB. Beli Extra Kuota/upgrade Fredoom Combo di *123#  atau http://im3.do/mc,ham
2017-11-27T09:34:00Z,usage,ham
2017-11-27T09:43:00Z,50 kan ti ? Bentar,ham
2017-11-27T09:43:00Z,#barunanya,ham
2017-11-27T09:43:00Z,eh kamu lg kuliah nggak ran?,ham
2017-11-27T09:44:00Z,Lg dirumah hahaha,ham
2017-11-27T09:45:00Z,"aku td mikirnya kalau kamu punya mobile banking atau go pulsa aja sih, kalau repor ga usah raann",ham
2017-11-27T09:50:00Z,Santai,ham
2017-11-27T09:52:00Z,"Freedom Combo semakin lengkap! Nikmati BONUS KUOTA sd 10GB di semua jaringan, Apps Tanpa Kuota, DataRollover, Unlimited Nelp sesama.Info *123# atau im3.do/NV",spam
2017-11-27T09:52:00Z,Udah ada ?,ham
2017-11-27T09:52:00Z,Isi Voucher Regular 50K pd 27/11/17 09:52 dr Ciufa 2 SUKSES. TID:01061300003628262743,spam
2017-11-27T09:53:00Z,sudaaaah thanks alot raan,ham
2017-11-27T09:54:00Z,Sip,ham
2017-11-27T09:55:00Z,"Maaf, pulsa kamu tdk mencukupi. Isi pulsa & aktifkan FreedomCombo utk nikmati BONUS KUOTA s.d 10GB di semua jaringan.Info *123# atau http://im3.do/NV",ham
2017-11-27T09:55:00Z,"Apakah anda yakin mendaftar paket Internet 2GB Rp45rb-30hr? Sisa kuota 24jam dari paket sebelumnya (Freedom M Rp 59rb/30hr) akan di akumulasikan, balas OK jika",ham
2017-11-27T09:55:00Z,Ok,ham
2017-11-27T09:56:00Z,"Maaf, pulsa kamu tdk mencukupi. Isi pulsa & aktifkan FreedomCombo utk nikmati BONUS KUOTA s.d 10GB di semua jaringan.Info *123# atau http://im3.do/NV",ham
2017-11-27T09:56:00Z,"Apakah anda yakin mendaftar paket Internet 2GB Rp45rb-30hr? Sisa kuota 24jam dari paket sebelumnya (Freedom M Rp 59rb/30hr) akan di akumulasikan, balas OK jika",ham
2017-11-27T09:56:00Z,Ok,ham
2017-11-27T09:58:00Z,"vis, nanti kalau ditanyain mul tolong bilangin aku telat ya, sudah di mampang kok ini",ham
2017-11-27T09:59:00Z,No +6285655581596 tdk berhasil SMS kamu. Jgn sampai kamu melewatkan pesan darinya! Balas YA dgn biaya Rp 399. Info: *123*883#,ham
2017-11-27T09:59:00Z,YA,ham
2017-11-27T10:00:00Z,Gak mau wkwkwkkwkw,ham
2017-11-27T10:00:00Z,oemzi 😱😱😱,ham
2017-11-27T10:10:00Z,"Maaf, pulsa kamu tdk mencukupi. Isi pulsa & aktifkan FreedomCombo utk nikmati BONUS KUOTA s.d 10GB di semua jaringan.Info *123# atau http://im3.do/NV",ham
2017-11-27T10:31:00Z,"ES 12th Anniversary! Cashback up to IDR 1,000,000 + 0% up to 12 months with Credit Card at all Electronic Solution stores.6 Oct-3 Dec 17. T&C apply. Info 14041",ham
2017-11-27T19:39:00Z,TOPUP pulsa Rp 25000 berhasil via ATM CIMB_NIAGA kode trx 1127193944717429. Pulsa anda saat ini Rp 72672. Terima kasih telah menggunakan INDOSAT OOREDOO,spam
2017-11-27T19:39:00Z,'GRATIS YouTube & Instagram selama 3 hari hanya di aplikasi myIM3. Download aplikasinya sekarang di http://bit.ly/myim3arn,spam
2017-11-27T19:41:00Z,"Sisa Kuota Utama  & DATA ROLLOVER kamu sebelumnya sebesar 0MB berhasil diakumulasi. Total Kuota DATA ROLLOVER & Kuota Utama 2048MB, berlaku sd 27/12/2017 19:41",ham
2017-11-27T19:41:00Z,BARU! Nikmati apps sehari-hari TANPA KUOTA dan DATA ROLLOVER sisa kuota utama kamu bisa di pakai sd setahun. Info *123# atau http://im3.do/mc,ham
2017-11-27T19:41:00Z,"Khusus buat kamu pelanggan IM3Ooredoo,nikmati nonton ribuan film melalui IFLIX,TANPA BIAYA BERLANGGANAN. Download di http://im3.do/iflix & lgs nikmati filmnya!",ham
2017-11-27T19:41:00Z,"Apakah anda yakin mendaftar paket Internet 2GB Rp45rb-30hr? Sisa kuota 24jam dari paket sebelumnya (Freedom M Rp 59rb/30hr) akan di akumulasikan, balas OK jika",ham
2017-11-27T19:41:00Z,ok,ham
2017-11-27T19:42:00Z,usage,ham
2017-11-27T19:43:00Z,"Sisa kuota Kuota Utama: 2.0 GB, Kuota Malam 01.00-06.00: 10.0 GB, Kuota Aplikasi: 4.0 GB. Beli EXTRA Kuota atau upgrade paket sekarang! Tekan *123# atau im3.do",ham
2017-11-28T09:08:00Z,"di aspen residence tower A ya pak, di lobinya aja",ham
2017-11-28T09:50:00Z,"Cashback up to IDR500,000 + 0% installment up to 24months with Credit Card at Selected Outlet Erafone and Urban Republic. 17Nov-3Des 2017. T&C apply. Info 14041",ham
2017-11-28T13:26:00Z,"Pelanggan 085722688068, Kamu dapat 1 Pesan Chat. Hubungi *700*1# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *700*1# skrg",spam
2017-11-28T14:55:00Z,"Nelp kerabat Anda di Asia, Eropa, Australia dan AS lebih hemat dg Paket FlatCall 01016, mulai Rp10rb/hr. Tekan*122*4*2#. Info: indosatooredoo.com/flatcall PAI10",spam
2017-11-28T16:59:00Z,Ayo dengarkan lagu Perfect dari Ed Sheeran di Spotify Premium. Daftar 1 bulan dptkan gratis 3 bulan dengan pulsa IM3 Ooredoo: spoti.fi/2AuJ4ME SPI1,spam
2017-11-28T21:08:00Z,"28/11/2017 21:08 Informasi saldo rekening 378088918.Utk diproses,reply sms ini,ketik digit ke-4&5 PIN Anda",ham
2017-11-28T21:08:00Z,SAL,ham
2017-11-28T21:10:00Z,"BNI SMS BANKING:28/11/2017 21:10 Saldo rekening 0378088918 sebesar Rp. 53.338,00.",ham
2017-11-29T06:18:00Z,"Paket internet Extra, kuota 1 GB, Rp 10rb. Ketik D21 ke 929 sd 01/12/17.",spam
2017-11-29T08:53:00Z,"pak saya di tower A apartemen aspen residence, nanti masuk ke loby nya aja ya",ham
2017-11-29T08:54:00Z,"Selamaat pagi dari gojek
Saya sudah berada di one bellpark 
Posisinya dimana yaa mba?
Trimakasih",ham
2017-11-29T08:55:00Z,"aspen residence apartment, tower A",ham
2017-11-29T08:59:00Z,"Mba maaf gaada uang parkir saya mba
Sya sudah sampe depan tower a",ham
2017-11-29T16:11:00Z,"Selamat, kamu dpt cashback 20% saldo PayPro krn sdh melakukan isi pulsa.Registrasi & download aplikasi PayPro di http://bit.ly/PP_ISAT.Info @indosatcare PAI9",spam
2017-11-29T18:05:00Z,Dgn DATA ROLLOVER sisa kuota TIDAK HANGUS. Simpan sisa kuotamu smp 100GB slm SETAHUN. Gratis dgn pkt internet bulanan IM3Ooredoo. Info http://im3.do/dr1129 MAI1,spam
2017-11-29T19:56:00Z,"maaf mba tlg dibntu di cancel,
sya mau gnti helm sma jaket dahulu,
soalnya helm nya basah mba.
terima kasih.",ham
2017-11-29T20:35:00Z,"Temanmu pake iRing keren Ungu - Cinta Dalam Hati ,mau juga? Balas SMS dgn Mau . Promo Rp.0,1/3hr, prpanjang Rp.3190/7hr.",spam
2017-11-30T09:49:00Z,Sy sudah dihalte durentiga arah kuningan,ham
2017-11-30T10:47:00Z,SAL,ham
2017-11-30T10:48:00Z,"30/11/2017 10:47 Informasi saldo rekening 378088918.Utk diproses,reply sms ini,ketik digit ke-4&6 PIN Anda",ham
2017-11-30T10:49:00Z,"BNI SMS BANKING:30/11/2017 10:48 Saldo rekening 0378088918 sebesar Rp. 2.537.208,00.",ham
2017-11-30T12:32:00Z,"30/11/2017 12:32 Trf Rp 50000 ke 0305953425 an.Sdr RANDY  AZZ.Utk diproses,reply sms ini,ketik digit ke-6&1 PIN Anda",ham
2017-11-30T12:32:00Z,TRF 0305953425 50000,ham
2017-11-30T12:33:00Z,BNI SMS BANKING:30/11/2017 12:32 Trf Rp.50.000 ke 0305953425 an.Sdr RANDY  AZZIS telah berhasil. Reff: 911210.,ham
2017-11-30T13:01:00Z,"Ayo download aplikasi myIM3,dgn fitur Smart Data Control kamu bs hemat saat akses aplikasi & dptkan jg Penawaran Spesial dr myIM3.Info http://im3.do/mi1130 MAI1",spam
2017-11-30T17:25:00Z,Pelanggan 085722688068 Kamu dapat 1 pesan chat. Hubungi *606*6# untuk baca. Pesan akan dihapus dlm 5 menit. Silahkan hub *606*6# skrg,spam
2017-12-01T10:13:00Z,BEBAS INTERNETAN Selama 1 Bulan cuma Rp100rb. Free Unlimited Apps+Streaming. Tekan *123# Sekarang Dan Pilih Paket Favoritmu! CVI6,spam
2017-12-02T09:50:00Z,"Diskon hingga Rp. 1 juta + Cicilan 0% hingga 24 bulan dgn Kartu Kredit di Best Denki Summarecon Mall Serpong, Periode 1 - 3 Des 2017. S&K Berlaku. Info 14041",ham
2017-12-02T10:30:00Z,TOP GOPAY CUSTOMER 085722688068 200000,ham
2017-12-02T10:35:00Z,"02/12/2017 10:34 Pada No. Rek 378088918 ada dana keluar sebesar Rp 200.000,00. Saldo akhir: Rp 2.281.229,00.Berita: BILL PAYMENT  GOPAY CUST    NO  551512185437",ham
2017-12-02T13:21:00Z,"02/12/2017 13:21 Pada No. Rek 378088918 ada dana keluar sebesar Rp 190.344,00. Saldo akhir: Rp 2.090.885,00.Berita: TRF PAY TOP UP ECHANNEL.",ham
2017-12-03T08:30:00Z,SELAMAT. GRATIS Nelpon SEPUASNYA Ke Semua No Indosat SEHARIAN bisa Kamu Nikmati. Ketik IM3LuvU kirim ke 919 sebelum 4 Des 2017 #IM3LuvU,spam
2017-12-03T13:22:00Z,KITABISA.COM: Segera transfer TEPAT Rp 75.745 ke rek BNI 7878078003 an. YAYASAN KITA BISA utk zakat #762849 sebelum 4 Dec 10:00 WIB,ham
2017-12-03T13:23:00Z,"03/12/2017 13:23 Trf Rp 75745 ke 7878078003 an.KITA BISA berita: ZAKAT NOVEMBER.Utk diproses,reply sms ini,ketik digit ke-1&2 PIN Anda",ham
2017-12-03T13:23:00Z,TRF BERITA 7878078003 75745 #Zakat november#,ham
2017-12-03T14:35:00Z,"Paket internet Extra, kuota 2GB, Rp 10rb. ketik XD1 ke 929 sd 05/12/17.",spam
2017-12-03T21:02:00Z,KITABISA.COM REMINDER: Segera transfer pembayaran zakat #762849. Batas waktu s.d. 4 Dec 10:00 WIB. Abaikan jika sudah transfer.,ham
2017-12-03T23:44:00Z,Uber: Anda mendapatkan potongan Rp 15000. untuk 10 perjalanan uberX/XL/POOL/UberBLACK Anda. Ayo pesan Uber-mu sekarang! http://t.uber.com/nguber,spam
2017-12-04T13:02:00Z,"KITABISA.COM: Zakat #762849 telah lewat batas waktu. Jika SUDAH TRANSFER atau ingin BERZAKAT ULANG, klik https://ktbs.in/3ef8d",ham
2017-12-04T14:14:00Z,"Sukseskan Sail Sabang 2017 tgl 25 November - 5 Desember 2017 di Pulau We, Kota Sabang. Untuk info lengkap kunjungi website: sailsabang2017.co.id",spam
2017-12-04T20:29:00Z,Pulsamu <Rp500.Mau PULSA SOS 10000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp10000 & BeaJasa Rp3000 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#,spam
2017-12-04T21:15:00Z,SAL,ham
2017-12-05T09:04:00Z,BARU! Nikmati paket internet TERBAIK untuk akses unlimited apps YouTube & NelpSMS ga habis-habis. Beli paketnya HANYA di*123# atau http://im3.do/m3,spam
2017-12-05T09:04:00Z,Isi Voucher Regular 25K pd 05/12/17 09:04 dr GO-JEK SUKSES. TID:01069600003713097026,spam
2017-12-05T10:13:00Z,"Paket internet Extra, kuota 2GB, Rp 10rb. ketik XD1 ke 929 sd 07/12/17.",spam
2017-12-05T12:22:00Z,Cuma Rp100rb 1 bulan dapat 10GB + Free Unlimited Apps Streaming +SMS Nelpon SEPUASNYA ke sesama. Ayo tekan *123# sekarang.Atau pilih Paket Favorit lainnya! CVI6,spam
2017-12-05T13:32:00Z,"Pelanggan 085722688068, Ada yang Ngajak Kamu Chatting. Hubungi *858*11# untuk baca. Pesan akan dihapus dalam 5 menit. Silakan hubungi *858*11# sekarang.",spam
2017-12-05T15:40:00Z,Laper? Ayo pakai PayPro setiap hari Rabu di McDonalds & dptkan DISKON hingga Rp25rb. Tekan *123*4# atau melalui aplikasi myIM3. Info http://im3.do/ipp1205 MAI1,spam
2017-12-05T21:40:00Z,Cancel aj ya nona ini kejauhan muter bliknya. Gojek,ham
2017-12-06T08:51:00Z,"pagi pak, saya posisi di tower A, nanti masuk ke lobi saja ya",ham
2017-12-06T10:10:00Z,(CITITRANS)CT: Pesanan anda tujuan Fatmawati-Dipati Ukur pd 2017-12-09 05:15:00 dgn no kursi 8 tercatat dgn kode booking BOAP17120276068,ham
2017-12-06T14:32:00Z,"Siang, maaf internetnya mati. Kondisi bolin hari ini masih lesu, sudah mau bangun berdiri, pis keluar dari kateter, makan dicekok",ham
2017-12-06T14:35:00Z,"oo oke dok, cek darah untuk ginjalnya bakal dilakukan nggak ya jadinya?",ham
2017-12-06T19:32:00Z,"Ayo dengarkan lagu Despacito dari Justin Bieber di Spotify Premium. Daftar 1 bulan dptkan gratis 3 bulan dengan pulsa IM3 Ooredoo, klik spoti.fi/2AuJ4ME CMI5",spam
